       140   21.6791   32.4034   43.9892   41.0210
       141   21.1683    9.2712   97.8456   73.0490
       142   34.1549   33.4604   10.0073   27.8179
       143    3.5296    0.0572   35.9157   60.8019
       144   31.2133   34.1652   85.7255   16.5410
       145   40.4791    2.7327   55.3266   45.6801
       146   27.7136   28.9284   42.6709   59.1328
       147   32.3706   41.6413   79.4234   23.0467
       148   25.2118    8.1615    8.4474   99.5176
       149    6.5773   46.3842   28.7442   54.8932
       150   18.3913   43.9888   11.2075   90.0286
       151    5.8875   25.9559   60.9172   94.9972
       152   17.6204    8.5182   64.6814   94.5345
       153    5.2355    7.1766   16.1545   29.8816
       154   27.6791   28.7734   55.0922   17.7201
       155   28.0577   22.7735   92.1709   37.5297
       156   35.1916   44.8881   16.2857   24.9738
       157   46.0615   46.9635   97.3556   90.8084
       158   19.8045    0.6637    4.4014   42.3343
       159    8.6980   38.8873   56.0261   57.5520
       160   16.6505    8.0935    8.4154   50.9512
       161   11.1258   16.7474   64.5903   74.2617
       162   20.1348   39.9527   57.8800   15.5102
       163   21.9561   48.0019   22.4476   95.3720
       164   31.5860   17.0577   14.1914   11.0792
       165    4.5671    3.4643   86.4538   45.0375
       166   15.8074   19.2958   56.7114   37.8255
       167   28.2786   35.6627   22.7819   23.3949
       168   44.0701   12.0255    0.0720   38.0588
       169   28.1733    4.3079   55.0031   44.2503
       170   13.5866   41.9513    3.9911   55.0527
       171   34.8560   34.2243   32.2188    6.1480
       172   46.0023   19.0726   61.9276   98.0984
       173    7.9392    3.5926   66.0704   23.7722
       174   29.9469   13.8091   79.9029    3.2424
       175   19.5433   22.8584   10.4558   71.6342
       176   35.1814   10.9044   81.8188    4.1625
       177   46.6016   27.1559   82.7794   17.0005
       178   38.3828   24.2089    2.5982   52.6351
       179   43.2584   17.6005   50.5661   44.0126
       180   13.1036   38.9437   55.4774   53.0464
       181   27.1499   49.2995   32.2644   95.9528
       182   48.9455   10.5476   84.7789    0.4011
       183   25.8560   26.4352   86.0696   87.6088
       184   27.4874   11.7076   40.4907   36.2811
       185   42.3137   27.2693   85.5929   64.6904
       186   45.0054   31.6756   35.9832   62.2085
       187   10.4787   44.4216    6.2067   12.2515
       188   34.5247   44.4729   75.1888   74.8646
       189   25.0272   38.2751   70.8915   39.0699
       190    2.2421   25.0821   60.5744   12.6192
       191   41.3843   13.8570   29.4157   89.9389
       192    5.8587    5.2315   18.2347   27.8226
       193    4.8699   44.0492   69.6739   62.8231
       194   14.8605   22.8695    1.4329   24.3135
       195   30.2500   24.4794   85.0130   32.8321
       196    5.2883   31.9342   58.9187   24.5965
       197   15.4836    7.9432   46.3738    9.9646
       198    4.0331    1.5169   79.3512   56.1418
       199   35.9529   28.7102   53.0765   82.5769
       200   10.1990   46.0234   48.1542   71.2599
       201   27.9667   39.5650   61.0788   23.5278
       202   33.5698   40.4326   78.1326   40.0058
       203   32.8269   46.9348   12.5323   60.9542
       204    2.7207   37.2557    0.1781   80.5634
       205   35.2443   41.9546   15.4693   40.6293
       206    7.8132   14.2960   25.3920   16.5667
       207   42.3968   37.8229   47.4441   31.8579
       208    5.6115   44.8126   14.9535   75.8069
       209   12.4153   36.2980   81.9595   53.8607
       210   26.7613   44.1878   19.0611   69.7822
       211    3.5886    8.6876   61.5061   24.6012
       212   37.8684    9.7011   71.2761   18.5406
       213   28.0759   39.1819   66.0415   59.0089
       214   23.4165   32.5103   49.5954   10.2710
       215    6.4156   40.8838   50.7392   68.5509
       216   15.0646   23.4425   40.5828   10.0939
       217   31.6198   17.3857   51.8333   39.1052
       218    8.3607    6.6955   67.8853   57.5062
       219   14.1428    5.2455   84.3897   89.0902
       220   19.4134   48.0513   71.4647   16.9325
       221   41.5147   45.2136   80.8289   34.8012
       222   46.5578   46.7038   48.8701   70.8362
       223   48.9262   42.5618   44.0315   14.9091
       224   14.5581   32.3021   94.8821   69.8436
       225    9.5559   39.3657   13.8522   51.0736
       226   41.3820   21.3102    0.8545   79.3340
       227   15.9293   34.0930   70.8717   46.6234
       228   30.0896   49.2862    0.0832   86.9491
       229   36.0957   46.3478   26.2142   50.2576
       230    0.8733    8.1807   70.5294   60.4745
       231   40.9166   37.1245   71.2587   36.7212
       232   40.7892   30.2574   31.2260   70.5469
       233   11.2499    7.4204   86.0724   81.4071
       234   11.2187   22.7371   93.6948   17.6400
       235   46.3229   10.5608   30.3938   30.8384
       236   15.5990   19.7661   54.7029   27.7811
       237    7.0806   26.0868   65.9943   95.9843
       238   42.4615   30.8114   41.6862    6.4540
       239   40.7997    5.5579   84.2460   20.3616
       240   11.3184   27.0834   47.1686   65.1387
       241   45.7562   13.1205   37.7237   99.8768
       242   11.4349   20.0887   13.5042   59.9427
       243   47.2376   46.1949   99.6699   56.3595
       244   36.0272   48.9135   54.2714    6.7762
       245   18.6866   34.1310    0.1498   91.7428
       246   26.9246    5.3398   23.6470   62.5250
       247   44.2663   25.1851   12.7261   74.8419
       248    7.2356   38.3957   70.0873   86.6733
       249   31.6367   34.6695   90.4796   37.6847
       250   42.0561   42.4419   35.6464   22.8306
       251   46.2298   39.6256   75.2059   83.3478
       252   29.7600   45.3949   87.2573   64.6148
       253    0.8148   17.8731   28.6141   32.2506
       254   38.9095   26.1895   91.3065   95.3457
       255   46.6393   41.7860   59.3581   58.8608
       256   18.3262    3.0818   67.8279   16.0009
       257   24.9389   49.6479   44.7262   95.7643
       258   20.3604   46.8938   85.6459    0.8878
       259    0.1018   29.9367   70.8193    7.0528
       260   39.8988   35.8019   84.7947   45.4855
       261    8.2787   16.3921   40.0434   57.9824
       262   34.1482   30.7707   37.5426   95.9077
       263   17.7263    4.2157   19.7474   32.8558
       264    0.7369   13.2331   84.3490   74.4426
       265    9.6746   10.2570   30.8320   78.0813
       266    4.1696   39.1190    6.0824   40.6200
       267    1.0054   12.5348    0.1584   72.3623
       268    3.1771   25.8334   18.8277   52.2610
       269   42.5329   16.9478   25.5859   50.9703
       270   43.9997    1.2866    2.6103   15.9620
       271   39.1740   11.5244   27.4654   36.0532
       272   47.1421    6.5765    0.3662   41.4668
       273    0.7981   31.0634   85.4174   49.9346
       274   27.6398    6.4262   48.4850   39.3800
       275   45.0452   17.5182   84.2222   13.3541
       276    1.3765   23.9772   25.2548   26.6742
       277   35.9014   23.9747   17.6516   55.6050
       278   42.4904   29.0402   28.5367   29.4446
       279    4.3212   22.5759   24.0686   88.5195
       280   19.4093   21.4057   18.9973   97.3645
       281    9.6853   39.2429   52.6242   21.2569
       282   49.5528   13.3145   90.2273   69.2936
       283   13.3826    0.5461   83.8797   17.8459
       284   25.2423   27.6911   52.0739   54.4934
       285   48.3062   40.5761   53.6817   24.4364
       286   25.8553   41.2411   38.5152   18.9028
       287   30.5525   28.1672   54.1183   18.2117
       288   43.7657   14.0134   76.4062   90.9256
       289   22.1116   37.3249   10.3853   54.9155
       290   14.1071    9.5302   76.4215   26.1855
       291   15.8387   46.2080   57.3896   16.9467
       292    0.8998   22.0852   32.5261   95.6987
       293   26.4958   12.5181   64.9180   88.9746
       294    4.5789   40.3116   41.3004   86.9201
       295   34.1516   35.6474   85.2002   13.0283
       296   18.4639   38.6223   77.4476   32.1142
       297   38.7306   28.4362   21.6940    0.0133
       298   24.2088    0.6237   86.8128    3.5051
       299   46.9985   33.8925   42.9196   99.6073
       300   28.7706   41.1032   83.2411   39.6574
       301   25.7738   34.7244   90.1727   55.4902
       302    7.9365    5.6939   60.6023   92.5429
       303   17.6552   16.0368   52.9442   97.8602
       304   33.9481   39.8175   56.3118    9.7446
       305   28.0530    4.0452   10.8738   50.1893
       306   27.2625   31.0057   27.6747   91.2518
       307    4.8137   16.1565   66.0661   52.1712
       308   34.9880   41.2040   27.3808   85.2996
       309   44.2273   20.2695   14.5977   25.8158
       310    1.0350    8.1566   89.4809   12.7056
       311   19.7062   13.6464   31.0432   36.6412
       312    5.5200    7.4773   62.1690   34.1571
       313   41.9245   44.2066   64.8474   26.9194
       314   13.4625   29.5042   48.7025   99.9016
       315   21.7066    9.5946   72.3737   22.9254
       316   35.3134   37.5435   42.7847   46.2947
       317   19.4555   31.8737   33.4544   43.1460
       318   14.3539   36.6012   69.7408   28.6568
       319   27.4074   18.1966   26.2732   59.3990
       320   18.5047   44.2054   69.8138    4.8936
       321   43.5048   30.3046   59.4070   87.8174
       322   26.5839   17.4207   84.9087    9.3322
       323    8.1739   48.2079   84.8548   11.6510
       324   11.5523    2.6563   35.1137   81.2264
       325   37.7980   25.8967   40.8828   62.8389
       326   35.7864   37.3688   96.3259   37.3849
       327    1.1748   49.4364   98.5128   14.3059
       328   35.9171   45.2626   15.3098    3.3738
       329   47.7458   20.2978   10.4832   59.9356
       330   37.2733   29.0876   23.5171   42.7489
       331    8.8894   49.2733   86.5091   84.1741
       332    0.4702   27.6369   35.9953   48.7689
       333    6.0639    8.8318   43.6716   48.2163
       334   15.1805   16.0467   46.7135   88.0436
       335   12.0913    4.2631    5.7627   44.7296
       336   18.6274   40.9980   56.6342   10.5703
       337   24.3704   36.4631   50.4147   98.0658
       338   28.8401   44.9239   95.8573   65.6107
       339   21.3084   41.7128   27.8428   11.9166
       340   45.2089   45.8220   26.1674   87.8625
       341   35.7594    6.3004    0.0271   91.3649
       342   31.3797    1.7751   35.3093   43.3785
       343   41.7601   16.3405   74.1648   91.2839
       344    8.0275    1.7810   59.3221   49.6852
       345   13.3508   15.6396   29.2182   68.0395
       346   45.5474   36.9928   94.2595    9.5558
       347   26.7706    6.9622   59.3888   36.4471
       348    9.2019   18.9717   83.6236   22.8897
       349   39.8172   44.5457   83.3433   58.9367
       350   21.7643   24.0539   92.8414   66.1520
